phenotype_id,phenotype_name,ecotype_id,value,replicate_id
1,total.1.tn2.ranef_glmer,5837,-0.0662701695672382,1
1,total.1.tn2.ranef_glmer,6008,0.0951385021466395,1
1,total.1.tn2.ranef_glmer,6009,-0.18435285895269,1
1,total.1.tn2.ranef_glmer,6016,-0.264969885271743,1
1,total.1.tn2.ranef_glmer,6024,-0.0473432065770959,1
1,total.1.tn2.ranef_glmer,6039,0.105414063528214,1
1,total.1.tn2.ranef_glmer,6040,-0.107198730514294,1
1,total.1.tn2.ranef_glmer,6042,-0.133337564244013,1
1,total.1.tn2.ranef_glmer,6043,-0.158216543124283,1
1,total.1.tn2.ranef_glmer,6046,-0.0950927718887294,1
1,total.1.tn2.ranef_glmer,6064,-0.0517483621645611,1
1,total.1.tn2.ranef_glmer,6074,-0.0269875876110289,1
1,total.1.tn2.ranef_glmer,6088,0.12041698052013,1
1,total.1.tn2.ranef_glmer,6243,0.118419986216875,1
1,total.1.tn2.ranef_glmer,6909,-0.128783980811607,1
1,total.1.tn2.ranef_glmer,8222,-0.184872211338895,1
1,total.1.tn2.ranef_glmer,8230,0.00567790033950365,1
1,total.1.tn2.ranef_glmer,8231,0.185281058077416,1
1,total.1.tn2.ranef_glmer,8233,0.098666986807955,1
1,total.1.tn2.ranef_glmer,8234,0.0520547301979608,1
1,total.1.tn2.ranef_glmer,8235,0.0355228315331987,1
1,total.1.tn2.ranef_glmer,8236,0.0488061742358827,1
1,total.1.tn2.ranef_glmer,8237,-0.118608222965182,1
1,total.1.tn2.ranef_glmer,8238,0.114313843226782,1
1,total.1.tn2.ranef_glmer,8239,0.0703043421680185,1
1,total.1.tn2.ranef_glmer,8240,-0.117993561207791,1
1,total.1.tn2.ranef_glmer,8241,0.0460321116118205,1
1,total.1.tn2.ranef_glmer,8242,0.141301773435908,1
1,total.1.tn2.ranef_glmer,8243,-0.0428350595526444,1
1,total.1.tn2.ranef_glmer,8244,0.0375525808417342,1
1,total.1.tn2.ranef_glmer,8245,-0.0138535669887107,1
1,total.1.tn2.ranef_glmer,8246,0.000991672669653781,1
1,total.1.tn2.ranef_glmer,8247,0.092149324370972,1
1,total.1.tn2.ranef_glmer,8248,0.133014828360347,1
1,total.1.tn2.ranef_glmer,8249,-0.0125329936874163,1
1,total.1.tn2.ranef_glmer,8251,0.0515663631630522,1
1,total.1.tn2.ranef_glmer,8253,0.017634387561893,1
1,total.1.tn2.ranef_glmer,8254,0.101220079125148,1
1,total.1.tn2.ranef_glmer,8256,0.138046270714066,1
1,total.1.tn2.ranef_glmer,8257,0.0507427439605832,1
1,total.1.tn2.ranef_glmer,8258,-0.247572351007513,1
1,total.1.tn2.ranef_glmer,8259,0.187767946133729,1
1,total.1.tn2.ranef_glmer,8261,0.0341322400212996,1
1,total.1.tn2.ranef_glmer,8262,-0.306002915425554,1
1,total.1.tn2.ranef_glmer,8263,-0.0142102411640168,1
1,total.1.tn2.ranef_glmer,8264,0.0364486028140587,1
1,total.1.tn2.ranef_glmer,8265,0.108172103691605,1
1,total.1.tn2.ranef_glmer,8266,0.075404169145256,1
1,total.1.tn2.ranef_glmer,8268,0.215470201081687,1
1,total.1.tn2.ranef_glmer,8269,0.0654945087889974,1
1,total.1.tn2.ranef_glmer,8270,0.141871579744936,1
1,total.1.tn2.ranef_glmer,8271,0.120650927962049,1
1,total.1.tn2.ranef_glmer,8272,0.143442587328385,1
1,total.1.tn2.ranef_glmer,8274,-0.201456620909956,1
1,total.1.tn2.ranef_glmer,8275,-0.072789099884663,1
1,total.1.tn2.ranef_glmer,8276,-0.0475536397404835,1
1,total.1.tn2.ranef_glmer,8277,0.0212941416736555,1
1,total.1.tn2.ranef_glmer,8278,0.029375829857511,1
1,total.1.tn2.ranef_glmer,8283,0.0939548612007212,1
1,total.1.tn2.ranef_glmer,8284,0.125845172873967,1
1,total.1.tn2.ranef_glmer,8285,0.192299566840881,1
1,total.1.tn2.ranef_glmer,8287,0.19218999260855,1
1,total.1.tn2.ranef_glmer,8288,-0.0678602551796249,1
1,total.1.tn2.ranef_glmer,8289,0.04697815564448,1
1,total.1.tn2.ranef_glmer,8290,0.0667003512709824,1
1,total.1.tn2.ranef_glmer,8291,-0.0212459545775938,1
1,total.1.tn2.ranef_glmer,8292,-0.0645839890719144,1
1,total.1.tn2.ranef_glmer,8293,0.0577311181580857,1
1,total.1.tn2.ranef_glmer,8294,0.00596676159987184,1
1,total.1.tn2.ranef_glmer,8295,-0.224887475639171,1
1,total.1.tn2.ranef_glmer,8296,0.0177184793042691,1
1,total.1.tn2.ranef_glmer,8297,0.0536720538502686,1
1,total.1.tn2.ranef_glmer,8298,0.0488180372043857,1
1,total.1.tn2.ranef_glmer,8299,-0.0141925240501658,1
1,total.1.tn2.ranef_glmer,8300,0.0419262252338052,1
1,total.1.tn2.ranef_glmer,8301,0.0565845755351845,1
1,total.1.tn2.ranef_glmer,8303,0.0105047977683128,1
1,total.1.tn2.ranef_glmer,8304,-0.0458040837169889,1
1,total.1.tn2.ranef_glmer,8306,0.157105113381949,1
1,total.1.tn2.ranef_glmer,8308,-0.1837219512633,1
1,total.1.tn2.ranef_glmer,8309,-0.0370172370818882,1
1,total.1.tn2.ranef_glmer,8310,0.0157002708702674,1
1,total.1.tn2.ranef_glmer,8311,0.0400325881004612,1
1,total.1.tn2.ranef_glmer,8312,-0.105251992010559,1
1,total.1.tn2.ranef_glmer,8313,0.0098296468327786,1
1,total.1.tn2.ranef_glmer,8314,-0.246004491706559,1
1,total.1.tn2.ranef_glmer,8316,-0.0971889677076856,1
1,total.1.tn2.ranef_glmer,8317,0.0824083111820184,1
1,total.1.tn2.ranef_glmer,8318,0.160803963728187,1
1,total.1.tn2.ranef_glmer,8319,0.170392541424421,1
1,total.1.tn2.ranef_glmer,8320,0.126243354858752,1
1,total.1.tn2.ranef_glmer,8321,0.0180128537451405,1
1,total.1.tn2.ranef_glmer,8322,0.122745034910822,1
1,total.1.tn2.ranef_glmer,8323,0.0628313803420114,1
1,total.1.tn2.ranef_glmer,8324,0.0670487026113881,1
1,total.1.tn2.ranef_glmer,8325,0.17007245013693,1
1,total.1.tn2.ranef_glmer,8326,0.02529675248553,1
1,total.1.tn2.ranef_glmer,8328,0.0187515699998154,1
1,total.1.tn2.ranef_glmer,8329,-0.0156717555232081,1
1,total.1.tn2.ranef_glmer,8332,-0.143834700226753,1
1,total.1.tn2.ranef_glmer,8333,0.0440726526889635,1
1,total.1.tn2.ranef_glmer,8334,0.172273149698122,1
1,total.1.tn2.ranef_glmer,8335,0.115894996782131,1
1,total.1.tn2.ranef_glmer,8336,-0.0181277854777837,1
1,total.1.tn2.ranef_glmer,8337,0.242919650142665,1
1,total.1.tn2.ranef_glmer,8338,0.00170250585699255,1
1,total.1.tn2.ranef_glmer,8339,-0.332624990400588,1
1,total.1.tn2.ranef_glmer,8340,0.0479624157024499,1
1,total.1.tn2.ranef_glmer,8341,-0.172296516827777,1
1,total.1.tn2.ranef_glmer,8342,0.0085237967197464,1
1,total.1.tn2.ranef_glmer,8343,0.169375475929613,1
1,total.1.tn2.ranef_glmer,8344,0.0844863756848517,1
1,total.1.tn2.ranef_glmer,8345,-0.124848466402995,1
1,total.1.tn2.ranef_glmer,8346,-0.0568369205774725,1
1,total.1.tn2.ranef_glmer,8347,0.0499617893286591,1
1,total.1.tn2.ranef_glmer,8348,0.0344156791551956,1
1,total.1.tn2.ranef_glmer,8349,0.0187467267234896,1
