phenotype_id,phenotype_name,ecotype_id,value,replicate_id
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,5837,-2.73330706506626,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6008,1.43067766609448,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6009,6.27232182546032,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6016,4.77137725278833,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6024,2.86960546358063,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6039,-0.685034052481868,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6040,-2.30282833769558,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6042,4.83417892302564,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6043,6.327434904473,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6046,0.753799736496406,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6064,1.81783745568918,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6074,-0.436345543692559,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6088,-1.77028035297418,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6243,0.321603139890867,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,6909,-0.280224635879785,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8222,-1.94721345575958,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8230,3.22209558945998,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8231,-6.21806001096808,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8233,-3.06836533151818,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8234,3.50475770780294,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8235,1.52959735642316,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8236,3.70042495429156,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8237,6.97983859795727,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8238,0.723004190247288,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8239,-11.0012521884828,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8240,5.97399521432722,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8241,3.08880315375266,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8242,4.32701907503436,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8243,-2.4169239083574,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8244,0.440937732495607,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8245,2.25939787946671,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8246,5.60454971685977,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8247,-4.70737561429805,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8248,-2.65001350522789,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8249,1.05181528241629,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8251,2.15833056919465,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8253,0.801830278838971,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8254,-0.726744985647329,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8256,-2.51668491611808,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8257,1.39855506814736,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8258,2.00176107169806,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8259,3.62664059606127,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8261,3.84970652739201,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8262,5.95897579721258,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8263,0.806881322270426,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8264,2.11160132935594,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8265,0.880237573796483,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8266,2.71932422790074,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8268,5.66287587727888,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8269,2.78945917087957,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8270,-4.57750643050513,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8271,-1.4644925619651,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8272,2.40741247834419,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8274,-5.49354319027668,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8275,2.34282905027123,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8276,-2.5399196926765,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8277,0.280473596427362,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8278,5.36938436684538,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8280,4.88352581867565,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8283,-1.74412102241207,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8284,3.26572524998584,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8285,-1.82755585761303,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8287,-0.133596083994584,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8288,4.7626538491882,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8289,5.09041273481447,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8290,-8.03158907609421,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8291,1.1263178757933,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8292,1.85249430782121,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8293,0.690981519694484,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8294,3.14686001100542,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8295,-6.32605464716643,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8296,4.56016148711699,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8297,0.0651293080260069,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8298,2.98703188421135,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8299,0.690214782865825,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8300,-1.12492344136909,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8301,-1.97593963679535,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8303,6.52045141118794,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8304,-1.40716784390906,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8306,-6.12223144127003,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8308,-10.6792655900776,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8309,0.56012133960144,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8310,-1.64185483630282,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8311,5.25073255252919,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8312,-2.46356770637901,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8313,-3.3759416206779,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8314,-2.38229396809756,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8316,0.480093524815839,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8317,1.14508596129409,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8318,-0.842925029383662,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8319,0.793102533265524,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8320,4.61709717993692,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8321,6.2818334212864,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8322,0.965873120341717,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8323,4.8337253357406,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8324,-5.99171056051029,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8325,-5.72481927919368,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8326,0.873495389893769,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8328,0.197803907880422,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8329,-0.270974903681148,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8332,-3.61404143304445,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8333,3.94735972896565,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8334,-5.9722800653777,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8335,-6.75646563180312,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8336,-2.88455851386761,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8337,3.39700266668824,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8338,-7.02014771124482,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8339,1.42630305293775,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8340,-2.48292117603212,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8341,-1.2833869776961,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8342,0.807919753366078,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8343,-3.93692321887228,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8344,1.73835695949159,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8345,2.09406513058808,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8346,3.8834521161281,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8347,2.74698974630077,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8348,-11.1594161664865,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8349,0.474457808168762,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8350,-2.37104131547977,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8351,-9.98721485609231,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8352,5.90113354589042,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8353,-8.48948982079644,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8354,5.6355988341501,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8355,4.78523662798268,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8356,0.961235057806551,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8358,-0.977139876478319,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8359,4.17536255964834,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8360,-0.217709869861227,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8361,-1.86290381085455,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8362,-6.68634398902594,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8363,1.14521639250287,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8364,1.72810290236179,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8365,3.4320237638296,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8366,2.35192674117249,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8367,-3.34702178997674,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8368,0.719110343458165,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8369,3.21031557177734,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8370,-1.47464826290156,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8371,3.02507977006759,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8372,0.716470146828529,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8373,-0.428619906558276,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8374,-3.08363605672877,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8375,3.14036415996004,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8376,4.43532014159952,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8377,-6.7773406466378,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8378,-5.26148377668203,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8379,5.65396895152989,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8380,-8.02130141573737,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8381,-4.1443833260772,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8382,-2.79012456800441,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8383,-4.03461234914754,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8384,-3.8105075585758,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8385,-1.17186293359116,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8386,3.26699763107569,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8387,-1.84799052578679,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8388,-7.49276881255629,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8389,0.29525039201203,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8390,3.2328669907338,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8391,2.36323457129042,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8392,1.29192609735183,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8393,-5.04621959347308,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8394,-7.53426260317696,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8395,1.50447519829732,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8396,1.73004139798939,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8397,0.674859742213302,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8398,3.48501932226564,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8399,-4.41393636512968,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8400,-1.96193757546038,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8401,2.76604173384403,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8402,-4.90204458836751,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8403,1.08728417220862,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8404,-2.89454736333146,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8405,-0.113765427673815,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8406,3.41695110119646,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8407,-3.63445857522265,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8408,-2.94072349712709,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8409,-4.19800902900519,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8410,3.05690945174057,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8412,3.24415700470513,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8420,3.60883515391083,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8421,-10.2697900347621,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8422,-1.78651504673767,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8423,6.17728876555454,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8424,4.6195694734836,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8426,-2.21268737789115,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8428,0.878067996571985,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8429,1.54435941357677,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,8430,3.49571070576139,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,9057,2.30991253123989,1
1,root.16S.1.raw.tn2.glmer.pca.n100_PC1,9058,-7.29457578329311,1
2,root.16S.1.raw.tn2.glmer.pca.n100_PC2,5837,5.5121131650056,1
2,root.16S.1.raw.tn2.glmer.pca.n100_PC2,6008,-1.63817060891728,1
