phenotype_id,phenotype_name,ecotype_id,value,replicate_id
1,slant.1.tn2.ranef_diff_exps,5837,-0.0620658263341594,1
1,slant.1.tn2.ranef_diff_exps,6008,-0.143476637439906,1
1,slant.1.tn2.ranef_diff_exps,6009,0.0113162785556539,1
1,slant.1.tn2.ranef_diff_exps,6016,0.0647033881987785,1
1,slant.1.tn2.ranef_diff_exps,6024,0.192215405593475,1
1,slant.1.tn2.ranef_diff_exps,6039,-0.152600558446412,1
1,slant.1.tn2.ranef_diff_exps,6040,-0.0189344536441698,1
1,slant.1.tn2.ranef_diff_exps,6042,0.030729596582793,1
1,slant.1.tn2.ranef_diff_exps,6043,0.0361686347559479,1
1,slant.1.tn2.ranef_diff_exps,6046,0.249484726141299,1
1,slant.1.tn2.ranef_diff_exps,6064,0.0434302485230786,1
1,slant.1.tn2.ranef_diff_exps,6074,0.184728493570507,1
1,slant.1.tn2.ranef_diff_exps,6088,0.077899997973184,1
1,slant.1.tn2.ranef_diff_exps,6243,-0.28279689391625,1
1,slant.1.tn2.ranef_diff_exps,6909,-0.0242337736771342,1
1,slant.1.tn2.ranef_diff_exps,8222,0.11747482031591,1
1,slant.1.tn2.ranef_diff_exps,8230,0.191524341205911,1
1,slant.1.tn2.ranef_diff_exps,8231,-0.517745344228274,1
1,slant.1.tn2.ranef_diff_exps,8233,0.0579857831813404,1
1,slant.1.tn2.ranef_diff_exps,8234,-0.355646550408651,1
1,slant.1.tn2.ranef_diff_exps,8235,0.0349152539515298,1
1,slant.1.tn2.ranef_diff_exps,8236,-0.208884037657498,1
1,slant.1.tn2.ranef_diff_exps,8237,0.21831572095448,1
1,slant.1.tn2.ranef_diff_exps,8238,-0.094710522035194,1
1,slant.1.tn2.ranef_diff_exps,8239,-0.182693233942559,1
1,slant.1.tn2.ranef_diff_exps,8240,0.292432239179418,1
1,slant.1.tn2.ranef_diff_exps,8241,-0.320142755494525,1
1,slant.1.tn2.ranef_diff_exps,8242,-0.349377263687572,1
1,slant.1.tn2.ranef_diff_exps,8243,0.0805355845688766,1
1,slant.1.tn2.ranef_diff_exps,8244,0.180371098859144,1
1,slant.1.tn2.ranef_diff_exps,8245,0.0044253705999,1
1,slant.1.tn2.ranef_diff_exps,8246,-0.0376701977954751,1
1,slant.1.tn2.ranef_diff_exps,8247,-0.00803570934202824,1
1,slant.1.tn2.ranef_diff_exps,8248,-0.244495268335328,1
1,slant.1.tn2.ranef_diff_exps,8249,0.0802875952712457,1
1,slant.1.tn2.ranef_diff_exps,8251,0.0605076796396034,1
1,slant.1.tn2.ranef_diff_exps,8253,0.188958689051353,1
1,slant.1.tn2.ranef_diff_exps,8254,0.252291918415482,1
1,slant.1.tn2.ranef_diff_exps,8256,-0.292700606749828,1
1,slant.1.tn2.ranef_diff_exps,8257,-0.0546076496302397,1
1,slant.1.tn2.ranef_diff_exps,8258,0.0305338882539079,1
1,slant.1.tn2.ranef_diff_exps,8259,-0.0290848349026351,1
1,slant.1.tn2.ranef_diff_exps,8261,-0.00999941387331416,1
1,slant.1.tn2.ranef_diff_exps,8262,-0.117041285290753,1
1,slant.1.tn2.ranef_diff_exps,8263,-0.0152546018873548,1
1,slant.1.tn2.ranef_diff_exps,8264,-0.0513869880674485,1
1,slant.1.tn2.ranef_diff_exps,8265,0.0571117343449652,1
1,slant.1.tn2.ranef_diff_exps,8266,0.000473836204536893,1
1,slant.1.tn2.ranef_diff_exps,8268,-0.101343391094637,1
1,slant.1.tn2.ranef_diff_exps,8269,-0.118322382148757,1
1,slant.1.tn2.ranef_diff_exps,8270,-0.497452474371116,1
1,slant.1.tn2.ranef_diff_exps,8271,-0.161150612290254,1
1,slant.1.tn2.ranef_diff_exps,8272,0.0342646666561486,1
1,slant.1.tn2.ranef_diff_exps,8274,-0.0687867959620321,1
1,slant.1.tn2.ranef_diff_exps,8275,-0.0777905463952722,1
1,slant.1.tn2.ranef_diff_exps,8276,0.317565613311955,1
1,slant.1.tn2.ranef_diff_exps,8277,-0.0336582024439173,1
1,slant.1.tn2.ranef_diff_exps,8278,0.239628163459298,1
1,slant.1.tn2.ranef_diff_exps,8283,-0.242194064687083,1
1,slant.1.tn2.ranef_diff_exps,8284,-0.114206941399723,1
1,slant.1.tn2.ranef_diff_exps,8285,-0.352225727488867,1
1,slant.1.tn2.ranef_diff_exps,8287,-0.343091170900038,1
1,slant.1.tn2.ranef_diff_exps,8288,0.214850594099809,1
1,slant.1.tn2.ranef_diff_exps,8289,0.20696892439716,1
1,slant.1.tn2.ranef_diff_exps,8290,0.308896802425989,1
1,slant.1.tn2.ranef_diff_exps,8291,0.273098910921086,1
1,slant.1.tn2.ranef_diff_exps,8292,0.145819905368576,1
1,slant.1.tn2.ranef_diff_exps,8293,-0.142404820213633,1
1,slant.1.tn2.ranef_diff_exps,8294,-0.164671130797765,1
1,slant.1.tn2.ranef_diff_exps,8295,0.0451466536683208,1
1,slant.1.tn2.ranef_diff_exps,8296,0.137610787016427,1
1,slant.1.tn2.ranef_diff_exps,8297,0.212476896889882,1
1,slant.1.tn2.ranef_diff_exps,8298,-0.0710457334117698,1
1,slant.1.tn2.ranef_diff_exps,8299,0.231757427744136,1
1,slant.1.tn2.ranef_diff_exps,8300,-0.48856089952459,1
1,slant.1.tn2.ranef_diff_exps,8301,0.151982549157068,1
1,slant.1.tn2.ranef_diff_exps,8303,-0.294684681533064,1
1,slant.1.tn2.ranef_diff_exps,8304,-0.345006105158292,1
1,slant.1.tn2.ranef_diff_exps,8306,0.177635814269681,1
1,slant.1.tn2.ranef_diff_exps,8308,-0.182121063984919,1
1,slant.1.tn2.ranef_diff_exps,8309,-0.0844683220885859,1
1,slant.1.tn2.ranef_diff_exps,8310,-0.22947357354783,1
1,slant.1.tn2.ranef_diff_exps,8311,-0.123775039466444,1
1,slant.1.tn2.ranef_diff_exps,8312,-0.110670449617722,1
1,slant.1.tn2.ranef_diff_exps,8313,-0.316550117827738,1
1,slant.1.tn2.ranef_diff_exps,8314,-0.0916223523151747,1
1,slant.1.tn2.ranef_diff_exps,8316,0.108139051169232,1
1,slant.1.tn2.ranef_diff_exps,8317,0.0859531190933838,1
1,slant.1.tn2.ranef_diff_exps,8318,0.170529726927645,1
1,slant.1.tn2.ranef_diff_exps,8319,-0.14533346486429,1
1,slant.1.tn2.ranef_diff_exps,8320,-0.121329775936127,1
1,slant.1.tn2.ranef_diff_exps,8321,-0.151193202278131,1
1,slant.1.tn2.ranef_diff_exps,8322,-0.557717815725327,1
1,slant.1.tn2.ranef_diff_exps,8323,0.100618811232181,1
1,slant.1.tn2.ranef_diff_exps,8324,-0.0416010034998378,1
1,slant.1.tn2.ranef_diff_exps,8325,-0.029235300410994,1
1,slant.1.tn2.ranef_diff_exps,8326,0.0409094749393619,1
