phenotype_id,phenotype_name,ecotype_id,value,replicate_id
1,bacterial_richness.1.tn2.ranef,5837,-0.131459129596484,1
1,bacterial_richness.1.tn2.ranef,6008,0.0706951231888928,1
1,bacterial_richness.1.tn2.ranef,6009,-0.232667327992707,1
1,bacterial_richness.1.tn2.ranef,6016,-0.317116060995153,1
1,bacterial_richness.1.tn2.ranef,6024,0.011708573634989,1
1,bacterial_richness.1.tn2.ranef,6039,0.0767542525149241,1
1,bacterial_richness.1.tn2.ranef,6040,-0.155749996506958,1
1,bacterial_richness.1.tn2.ranef,6042,-0.166333326151879,1
1,bacterial_richness.1.tn2.ranef,6043,-0.175902882961884,1
1,bacterial_richness.1.tn2.ranef,6046,-0.00802095429201947,1
1,bacterial_richness.1.tn2.ranef,6064,-0.10820882728256,1
1,bacterial_richness.1.tn2.ranef,6074,0.0181686939362437,1
1,bacterial_richness.1.tn2.ranef,6088,0.188287845167442,1
1,bacterial_richness.1.tn2.ranef,6243,0.0631275509361024,1
1,bacterial_richness.1.tn2.ranef,6909,-0.183360378931479,1
1,bacterial_richness.1.tn2.ranef,8222,-0.203863755970675,1
1,bacterial_richness.1.tn2.ranef,8230,0.0399874628645617,1
1,bacterial_richness.1.tn2.ranef,8231,0.102544516671235,1
1,bacterial_richness.1.tn2.ranef,8233,0.126174955436518,1
1,bacterial_richness.1.tn2.ranef,8234,-0.00941559988122108,1
1,bacterial_richness.1.tn2.ranef,8235,0.0393190528409678,1
1,bacterial_richness.1.tn2.ranef,8236,-0.406237606158069,1
1,bacterial_richness.1.tn2.ranef,8237,-0.149789995608201,1
1,bacterial_richness.1.tn2.ranef,8238,0.10924597601706,1
1,bacterial_richness.1.tn2.ranef,8239,0.0254266403909256,1
1,bacterial_richness.1.tn2.ranef,8240,-0.0352572707193371,1
1,bacterial_richness.1.tn2.ranef,8241,-0.0821484568724165,1
1,bacterial_richness.1.tn2.ranef,8242,0.0655955332680277,1
1,bacterial_richness.1.tn2.ranef,8243,-0.0433128116161129,1
1,bacterial_richness.1.tn2.ranef,8244,0.105018266368703,1
1,bacterial_richness.1.tn2.ranef,8245,-0.039113304834356,1
1,bacterial_richness.1.tn2.ranef,8246,-0.0216658440733188,1
1,bacterial_richness.1.tn2.ranef,8247,0.103439928702906,1
1,bacterial_richness.1.tn2.ranef,8248,0.151536018922408,1
1,bacterial_richness.1.tn2.ranef,8249,0.0269836861397665,1
1,bacterial_richness.1.tn2.ranef,8251,0.0729075451309919,1
1,bacterial_richness.1.tn2.ranef,8253,0.0704523525449747,1
1,bacterial_richness.1.tn2.ranef,8254,0.186474720991107,1
1,bacterial_richness.1.tn2.ranef,8256,0.0806236222892442,1
1,bacterial_richness.1.tn2.ranef,8257,0.0299445254185464,1
1,bacterial_richness.1.tn2.ranef,8258,-0.302026893811747,1
1,bacterial_richness.1.tn2.ranef,8259,0.21420428289423,1
1,bacterial_richness.1.tn2.ranef,8261,0.0303639334087204,1
1,bacterial_richness.1.tn2.ranef,8262,-0.42356072871959,1
1,bacterial_richness.1.tn2.ranef,8263,-0.0259230962991002,1
1,bacterial_richness.1.tn2.ranef,8264,0.0167574900742746,1
1,bacterial_richness.1.tn2.ranef,8265,0.139284212178798,1
1,bacterial_richness.1.tn2.ranef,8266,0.0773469538392601,1
1,bacterial_richness.1.tn2.ranef,8268,0.243003367274671,1
1,bacterial_richness.1.tn2.ranef,8269,0.0369130227428049,1
1,bacterial_richness.1.tn2.ranef,8270,0.0465201535270701,1
1,bacterial_richness.1.tn2.ranef,8271,0.0870990786114918,1
1,bacterial_richness.1.tn2.ranef,8272,0.180447282412538,1
