phenotype_id,phenotype_name,ecotype_id,value,replicate_id
1,fungal_richness.1.tn2.ranef,5837,0.0671514299926936,1
1,fungal_richness.1.tn2.ranef,6008,0.153845675335369,1
1,fungal_richness.1.tn2.ranef,6009,0.0187663580167294,1
1,fungal_richness.1.tn2.ranef,6016,-0.0686596243554269,1
1,fungal_richness.1.tn2.ranef,6024,-0.195159548168958,1
1,fungal_richness.1.tn2.ranef,6039,0.0990396032071349,1
1,fungal_richness.1.tn2.ranef,6040,0.0508256921084127,1
1,fungal_richness.1.tn2.ranef,6042,-0.0415359171927364,1
1,fungal_richness.1.tn2.ranef,6043,-0.061927610386958,1
1,fungal_richness.1.tn2.ranef,6046,-0.333337628451908,1
1,fungal_richness.1.tn2.ranef,6064,-0.0172203090877981,1
1,fungal_richness.1.tn2.ranef,6074,-0.210527154368196,1
1,fungal_richness.1.tn2.ranef,6088,-0.0569683953764709,1
1,fungal_richness.1.tn2.ranef,6243,0.207251693891424,1
1,fungal_richness.1.tn2.ranef,6909,0.0350113660248458,1
1,fungal_richness.1.tn2.ranef,8222,-0.172729351347741,1
1,fungal_richness.1.tn2.ranef,8230,-0.183081136462146,1
1,fungal_richness.1.tn2.ranef,8231,0.238268734391016,1
1,fungal_richness.1.tn2.ranef,8233,-0.0444123948759415,1
1,fungal_richness.1.tn2.ranef,8234,0.318490473342546,1
1,fungal_richness.1.tn2.ranef,8235,-0.000704486554459527,1
1,fungal_richness.1.tn2.ranef,8236,0.151261463285701,1
1,fungal_richness.1.tn2.ranef,8237,-0.260578922402005,1
1,fungal_richness.1.tn2.ranef,8238,0.0569535990772715,1
1,fungal_richness.1.tn2.ranef,8239,0.121332355546949,1
1,fungal_richness.1.tn2.ranef,8240,-0.37610867428093,1
1,fungal_richness.1.tn2.ranef,8241,0.239679389538742,1
1,fungal_richness.1.tn2.ranef,8242,0.22473148988124,1
1,fungal_richness.1.tn2.ranef,8243,-0.109889713394148,1
1,fungal_richness.1.tn2.ranef,8244,-0.157134714813565,1
1,fungal_richness.1.tn2.ranef,8245,0.000877632716164053,1
1,fungal_richness.1.tn2.ranef,8246,0.0607957333456605,1
1,fungal_richness.1.tn2.ranef,8247,0.101678140147973,1
1,fungal_richness.1.tn2.ranef,8248,0.178590170061748,1
1,fungal_richness.1.tn2.ranef,8249,-0.0898344682054259,1
1,fungal_richness.1.tn2.ranef,8251,-0.0523254994268269,1
1,fungal_richness.1.tn2.ranef,8252,-0.877849125391022,1
1,fungal_richness.1.tn2.ranef,8253,-0.0793770998021331,1
1,fungal_richness.1.tn2.ranef,8254,-0.199763618466261,1
1,fungal_richness.1.tn2.ranef,8256,0.251012648638474,1
1,fungal_richness.1.tn2.ranef,8257,0.0727822069672842,1
1,fungal_richness.1.tn2.ranef,8258,0.0307519496066118,1
1,fungal_richness.1.tn2.ranef,8259,0.0288544397895522,1
1,fungal_richness.1.tn2.ranef,8261,0.0475921348526031,1
1,fungal_richness.1.tn2.ranef,8262,0.295807858592121,1
1,fungal_richness.1.tn2.ranef,8263,0.139394444837136,1
1,fungal_richness.1.tn2.ranef,8264,0.069018147767167,1
1,fungal_richness.1.tn2.ranef,8265,-0.0190630695106988,1
1,fungal_richness.1.tn2.ranef,8266,0.0138749276427509,1
1,fungal_richness.1.tn2.ranef,8268,0.0812333878653798,1
1,fungal_richness.1.tn2.ranef,8269,0.121591568860721,1
1,fungal_richness.1.tn2.ranef,8270,0.401770792455537,1
1,fungal_richness.1.tn2.ranef,8271,0.331553070479466,1
1,fungal_richness.1.tn2.ranef,8272,-0.00649204749025024,1
1,fungal_richness.1.tn2.ranef,8274,0.107222020332703,1
1,fungal_richness.1.tn2.ranef,8275,-0.141483268561704,1
1,fungal_richness.1.tn2.ranef,8276,-0.338413149036148,1
1,fungal_richness.1.tn2.ranef,8277,0.103853248841039,1
1,fungal_richness.1.tn2.ranef,8278,-0.200187245592916,1
1,fungal_richness.1.tn2.ranef,8283,0.238591092284536,1
1,fungal_richness.1.tn2.ranef,8284,0.102223341930229,1
1,fungal_richness.1.tn2.ranef,8285,0.271599653991739,1
