otu_id	kingdom	phylum	class	order	family	genus	species
OTU0	Fungi						
OTU1	Fungi						
OTU2	Fungi						
OTU3	Fungi						
OTU5	Fungi						
OTU6	Fungi						
OTU8	Fungi						
OTU9	Fungi						
OTU11	Fungi						
OTU12	Fungi						
OTU13	Fungi						
OTU14	Fungi						
OTU16	Fungi						
OTU17	Fungi						
OTU19	Fungi						
OTU21	Fungi						
OTU23	Fungi						
OTU25	Fungi						
OTU26	Fungi						
OTU27	Fungi						
OTU29	Fungi						
OTU30	Fungi						
OTU31	Fungi						
OTU32	Fungi						
OTU34	Fungi						
OTU35	Fungi						
OTU36	Fungi						
OTU40	Fungi						
OTU41	Fungi						
OTU43	Fungi						
OTU46	Fungi						
OTU47	Fungi						
OTU48	Fungi						
OTU49	Fungi						
OTU50	Fungi						
OTU54	Fungi						
OTU55	Fungi						
OTU56	Fungi						
OTU57	Fungi						
OTU58	Fungi						
OTU61	Fungi						
OTU62	Fungi						
OTU63	Fungi						
OTU65	Fungi						
OTU66	Fungi						
OTU67	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU68	Fungi						
OTU70	Fungi						
OTU71	Fungi						
OTU72	Fungi						
OTU73	Fungi						
OTU75	Fungi						
OTU76	Fungi						
OTU78	Fungi						
OTU79	Fungi						
OTU81	Fungi						
OTU82	Fungi						
OTU83	Fungi						
OTU85	Fungi						
OTU86	Fungi						
OTU87	Fungi						
OTU88	Fungi						
OTU89	Fungi						
OTU90	Fungi						
OTU93	Fungi						
OTU94	Fungi						
OTU97	Fungi						
OTU98	Fungi						
OTU99	Fungi						
OTU100	Fungi						
OTU101	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	
OTU103	Fungi						
OTU104	Fungi						
OTU106	Fungi						
OTU107	Fungi						
OTU110	Fungi						
OTU111	Fungi						
OTU112	Fungi						
OTU113	Fungi						
OTU114	Fungi						
OTU115	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Calvatia	
OTU117	Fungi						
OTU119	Fungi						
OTU120	Fungi						
OTU121	Fungi						
OTU124	Fungi						
OTU125	Fungi						
OTU126	Fungi						
OTU128	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU129	Fungi						
OTU130	Fungi						
OTU131	Fungi						
OTU133	Fungi						
OTU134	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU135	Fungi						
OTU136	Fungi						
OTU137	Fungi						
OTU138	Fungi						
OTU139	Fungi						
OTU142	Fungi						
OTU146	Fungi						
OTU147	Fungi						
OTU148	Fungi						
OTU149	Fungi						
OTU150	Fungi						
OTU151	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU152	Fungi						
OTU153	Fungi						
OTU154	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU155	Fungi						
OTU156	Fungi						
OTU157	Fungi						
OTU158	Fungi						
OTU159	Fungi						
OTU160	Fungi						
OTU161	Fungi						
OTU163	Fungi						
OTU164	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_pyriforme
OTU165	Fungi						
OTU167	Fungi						
OTU171	Fungi						
OTU172	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU173	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU174	Fungi						
OTU175	Fungi						
OTU176	Fungi						
OTU180	Fungi						
OTU181	Fungi						
OTU182	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae		
OTU183	Fungi						
OTU184	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU185	Fungi						
OTU186	Fungi	Ascomycota					
OTU187	Fungi						
OTU188	Fungi						
OTU190	Fungi						
OTU191	Fungi						
OTU192	Fungi						
OTU194	Fungi						
OTU195	Fungi						
OTU196	Fungi						
OTU197	Fungi	Ascomycota					
OTU198	Fungi						
OTU199	Fungi						
OTU200	Fungi						
OTU201	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU202	Fungi						
OTU203	Fungi						
OTU205	Fungi						
OTU206	Fungi						
OTU207	Fungi	Ascomycota					
OTU208	Fungi						
OTU209	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU211	Fungi	Ascomycota					
OTU212	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amniculicolaceae	Murispora	Murispora_galii
OTU214	Fungi						
OTU215	Fungi						
OTU217	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	
OTU218	Fungi	Basidiomycota					
OTU219	Fungi						
OTU220	Fungi						
OTU221	Fungi	Ascomycota					
OTU222	Fungi						
OTU223	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	Scolecobasidium_constrictum
OTU224	Fungi						
OTU225	Fungi						
OTU227	Fungi						
OTU228	Fungi						
OTU230	Fungi						
OTU231	Fungi						
OTU232	Fungi						
OTU233	Fungi						
OTU234	Fungi						
OTU235	Fungi						
OTU236	Fungi						
OTU237	Fungi						
OTU238	Fungi						
OTU239	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU240	Fungi						
OTU242	Fungi						
OTU243	Fungi						
OTU244	Fungi						
OTU247	Fungi						
OTU251	Fungi						
OTU252	Fungi	Ascomycota					
OTU253	Fungi						
OTU254	Fungi	Ascomycota					
OTU255	Fungi						
OTU256	Fungi						
OTU259	Fungi						
OTU260	Fungi						
OTU261	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	
OTU262	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	
OTU263	Fungi						
OTU264	Fungi						
OTU265	Fungi						
OTU266	Fungi						
OTU268	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU271	Fungi						
OTU273	Fungi						
OTU274	Fungi						
OTU275	Fungi						
OTU278	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_pyriforme
OTU279	Fungi						
OTU280	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	Scolecobasidium_constrictum
OTU281	Fungi	Ascomycota					
OTU282	Fungi						
OTU283	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU285	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	
OTU286	Fungi						
OTU288	Fungi						
OTU289	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	
OTU291	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	Scolecobasidium_constrictum
OTU292	Fungi						
OTU293	Fungi						
OTU294	Fungi						
OTU295	Fungi						
OTU296	Fungi						
OTU297	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	
OTU301	Fungi						
OTU302	Fungi						
OTU303	Fungi						
OTU305	Fungi						
OTU306	Fungi						
OTU312	Fungi						
OTU314	Fungi	Ascomycota					
OTU315	Fungi						
OTU318	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_ammophila
OTU320	Fungi						
OTU321	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Udeniomyces	Udeniomyces_megalosporus
OTU322	Fungi						
OTU325	Fungi	Ascomycota					
OTU330	Fungi						
OTU331	Fungi						
OTU332	Fungi						
OTU335	Fungi						
OTU336	Fungi						
OTU339	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	
OTU340	Fungi						
OTU341	Fungi						
OTU345	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU349	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia	Helgardia_anguioides
OTU350	Fungi						
OTU351	Fungi						
OTU353	Fungi						
OTU355	Fungi						
OTU357	Fungi						
OTU359	Fungi						
OTU361	Fungi						
OTU363	Fungi						
OTU364	Fungi						
OTU365	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU368	Fungi						
OTU369	Fungi						
OTU372	Fungi						
OTU373	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	
OTU374	Fungi						
OTU376	Fungi						
OTU377	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_pyriforme
OTU379	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	
OTU380	Fungi						
OTU381	Fungi	Ascomycota					
OTU382	Fungi						
OTU383	Fungi						
OTU384	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	
OTU385	Fungi						
OTU386	Fungi						
OTU388	Fungi						
OTU389	Fungi						
OTU390	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	
OTU393	Fungi						
OTU395	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	Typhula_incarnata
OTU397	Fungi						
OTU401	Fungi						
OTU404	Fungi						
OTU405	Fungi						
OTU407	Fungi						
OTU408	Fungi						
OTU409	Fungi						
OTU410	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU411	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_ammophila
OTU412	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	Scolecobasidium_constrictum
OTU413	Fungi						
OTU419	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	
OTU422	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_ammophila
OTU423	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	Typhula_incarnata
OTU424	Fungi						
OTU426	Fungi						
OTU427	Fungi						
OTU430	Fungi						
OTU432	Fungi						
OTU433	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	
OTU434	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus_sabulicola
OTU435	Fungi						
OTU436	Fungi						
OTU437	Fungi						
OTU438	Fungi						
OTU440	Fungi						
OTU443	Fungi						
OTU444	Fungi						
OTU445	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	
OTU448	Fungi						
OTU450	Fungi						
OTU451	Fungi						
OTU454	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	
OTU455	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus_cucumeris
OTU456	Fungi						
OTU458	Fungi						
OTU459	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_ammophila
OTU460	Fungi						
OTU461	Fungi						
OTU463	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cadophora	Cadophora_luteo-olivacea
OTU466	Fungi						
OTU469	Fungi						
OTU471	Fungi						
OTU472	Fungi						
OTU474	Fungi						
OTU475	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	
OTU477	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	
OTU478	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	
OTU479	Fungi						
OTU480	Fungi						
OTU487	Fungi						
OTU489	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cadophora	
OTU495	Fungi						
OTU496	Fungi						
OTU497	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia	Helgardia_anguioides
OTU500	Fungi						
OTU502	Fungi						
OTU503	Fungi						
OTU504	Fungi						
OTU505	Fungi						
OTU506	Fungi						
OTU510	Fungi						
OTU511	Fungi						
OTU513	Fungi						
OTU516	Fungi						
OTU517	Fungi						
OTU518	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae		
OTU521	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia	Helgardia_anguioides
OTU522	Fungi	Ascomycota					
OTU523	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cadophora	
OTU524	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia	Helgardia_anguioides
OTU525	Fungi						
OTU526	Fungi						
OTU529	Fungi						
OTU531	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cadophora	
OTU532	Fungi						
OTU533	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia	Helgardia_anguioides
OTU535	Fungi						
OTU536	Fungi						
OTU537	Fungi	Ascomycota					
OTU538	Fungi						
OTU539	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Phlebia	Phlebia_tremellosa
OTU540	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cadophora	
OTU541	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	
OTU542	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_globosum
OTU543	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia	Helgardia_anguioides
OTU545	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	
OTU546	Fungi						
OTU547	Fungi						
OTU548	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus_cucumeris
OTU550	Fungi						
OTU553	Fungi						
OTU554	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia	Helgardia_anguioides
OTU556	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Lepista	Lepista_nuda
OTU557	Fungi						
OTU558	Fungi						
OTU559	Fungi						
OTU560	Fungi						
OTU561	Fungi						
OTU565	Fungi						
OTU567	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae		
OTU571	Fungi						
OTU572	Fungi						
OTU574	Fungi						
OTU575	Fungi						
OTU577	Fungi						
OTU579	Fungi						
OTU580	Fungi						
OTU583	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia	Helgardia_anguioides
OTU585	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Cylindrobasidium	
OTU586	Fungi						
OTU589	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus_cucumeris
OTU591	Fungi						
OTU593	Fungi						
OTU594	Fungi						
OTU596	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU597	Fungi						
OTU598	Fungi						
OTU602	Fungi	Ascomycota					
OTU603	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae		
OTU607	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia	Helgardia_anguioides
OTU610	Fungi						
OTU611	Fungi						
OTU612	Fungi						
OTU613	Fungi						
OTU615	Fungi						
OTU624	Fungi						
OTU625	Fungi						
OTU626	Fungi	Ascomycota					
OTU627	Fungi						
OTU629	Fungi						
OTU631	Fungi	Ascomycota					
OTU633	Fungi						
OTU634	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	
OTU635	Fungi						
OTU637	Fungi	Ascomycota					
OTU638	Fungi						
OTU639	Fungi						
OTU640	Fungi						
OTU641	Fungi						
OTU644	Fungi						
OTU645	Fungi						
OTU647	Fungi						
OTU648	Fungi						
OTU649	Fungi						
OTU650	Fungi						
OTU651	Fungi						
OTU653	Fungi						
OTU655	Fungi						
OTU656	Fungi						
OTU657	Fungi						
OTU659	Fungi						
OTU662	Fungi						
OTU664	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus_cucumeris
OTU665	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	
OTU666	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus_cucumeris
OTU667	Fungi						
OTU669	Fungi						
OTU670	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_globosum
OTU671	Fungi						
OTU673	Fungi						
OTU674	Fungi						
OTU675	Fungi						
OTU676	Fungi						
OTU677	Fungi						
OTU678	Fungi						
OTU680	Fungi						
OTU681	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Peterozyma	Peterozyma_toletana
OTU683	Fungi						
OTU685	Fungi						
OTU686	Fungi						
OTU687	Fungi						
OTU688	Fungi						
OTU692	Fungi						
OTU702	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae		
OTU705	Fungi						
OTU708	Fungi						
OTU712	Fungi						
OTU714	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	
OTU715	Fungi	Ascomycota					
OTU718	Fungi						
OTU723	Fungi						
OTU724	Fungi						
OTU728	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	
OTU730	Fungi						
OTU732	Fungi						
OTU733	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus_micaceus
OTU737	Fungi						
OTU738	Fungi						
OTU741	Fungi						
OTU742	Fungi						
OTU743	Fungi						
OTU745	Fungi	Ascomycota					
OTU746	Fungi						
OTU747	Fungi						
OTU750	Fungi						
OTU751	Fungi						
OTU755	Fungi						
OTU760	Fungi						
OTU762	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
OTU764	Fungi						
OTU765	Fungi						
OTU768	Fungi						
OTU769	Fungi						
OTU770	Fungi						
OTU773	Fungi	Ascomycota	Dothideomycetes				
OTU774	Fungi						
OTU775	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Calvatia	Calvatia_fragilis
OTU776	Fungi						
OTU778	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	
OTU779	Fungi						
OTU782	Fungi						
OTU783	Fungi						
OTU784	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	
OTU787	Fungi						
OTU789	Fungi						
OTU790	Fungi						
OTU791	Fungi						
OTU792	Fungi	Ascomycota					
OTU793	Fungi	Ascomycota					
OTU795	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	
OTU799	Fungi						
OTU800	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	
OTU802	Fungi						
OTU803	Fungi	Ascomycota					
OTU806	Fungi						
OTU807	Fungi						
OTU809	Fungi						
OTU810	Fungi						
OTU811	Fungi						
OTU812	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU814	Fungi						
OTU815	Fungi						
OTU816	Fungi						
OTU817	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylella	Dactylella_heptameres
OTU818	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia	Helgardia_anguioides
OTU819	Fungi						
OTU821	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Minimedusa	Minimedusa_polyspora
OTU822	Fungi						
OTU823	Fungi						
OTU824	Fungi						
OTU826	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Minimedusa	Minimedusa_polyspora
OTU827	Fungi	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula	Serpula_himantioides
OTU828	Fungi						
OTU829	Fungi						
OTU830	Fungi						
OTU831	Fungi						
OTU832	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Marasmiellus	
OTU833	Fungi						
OTU835	Fungi						
OTU836	Fungi						
OTU837	Fungi						
OTU838	Fungi						
OTU841	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
OTU842	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium_globosum
OTU843	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia	Helgardia_anguioides
OTU845	Fungi	Ascomycota					
OTU847	Fungi						
OTU848	Fungi						
OTU849	Fungi						
OTU850	Fungi						
OTU851	Fungi						
OTU852	Fungi						
OTU853	Fungi						
OTU854	Fungi						
OTU855	Fungi						
OTU856	Fungi						
OTU858	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU860	Fungi						
OTU861	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae		
OTU862	Fungi						
OTU863	Fungi						
OTU865	Fungi						
OTU866	Fungi						
OTU867	Fungi						
OTU868	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Chaetosphaeronema	
OTU869	Fungi	Ascomycota					
OTU870	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Udeniomyces	Udeniomyces_pyricola
OTU876	Fungi						
OTU877	Fungi						
OTU878	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Udeniomyces	Udeniomyces_pyricola
OTU882	Fungi						
OTU887	Fungi						
OTU888	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae		
OTU891	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU892	Fungi						
OTU894	Fungi						
OTU896	Fungi						
OTU897	Fungi						
OTU898	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus_disseminatus
OTU899	Fungi						
OTU901	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Minimedusa	Minimedusa_polyspora
OTU902	Fungi						
OTU903	Fungi						
OTU905	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
OTU907	Fungi						
OTU910	Fungi						
OTU911	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	
OTU912	Fungi						
OTU914	Fungi						
OTU915	Fungi						
OTU916	Fungi						
OTU917	Fungi						
OTU918	Fungi						
OTU919	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Minimedusa	Minimedusa_polyspora
OTU920	Fungi						
OTU924	Fungi						
OTU925	Fungi						
OTU926	Fungi						
OTU927	Fungi						
OTU928	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Minimedusa	Minimedusa_polyspora
OTU929	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	
OTU930	Fungi						
OTU931	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_tsunedae
OTU935	Fungi						
OTU936	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae		
OTU938	Fungi	Ascomycota					
OTU940	Fungi						
OTU941	Fungi						
OTU942	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU943	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	
OTU944	Fungi						
OTU945	Fungi						
OTU946	Fungi						
OTU947	Fungi						
OTU949	Fungi						
OTU952	Fungi						
OTU953	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_ammophila
OTU958	Fungi						
OTU959	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU960	Fungi						
OTU961	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala_equina
OTU963	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_sublatispora
OTU964	Fungi						
OTU966	Fungi						
OTU967	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	Hypholoma_lateritium
OTU968	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
OTU969	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	
OTU971	Fungi						
OTU972	Fungi	Ascomycota					
OTU978	Fungi						
OTU979	Fungi						
OTU980	Fungi						
OTU981	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	
OTU982	Fungi						
OTU983	Fungi						
OTU984	Fungi						
OTU985	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_tsunedae
OTU986	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_tsunedae
OTU987	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	
OTU988	Fungi						
OTU989	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	
OTU990	Fungi	Ascomycota					
OTU992	Fungi						
OTU993	Fungi						
OTU994	Fungi	Ascomycota					
OTU996	Fungi						
OTU997	Fungi						
OTU999	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Minimedusa	Minimedusa_polyspora
OTU1000	Fungi						
OTU1003	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU1004	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU1005	Fungi	Ascomycota					
OTU1007	Fungi						
OTU1009	Fungi						
OTU1012	Fungi	Ascomycota	Dothideomycetes				
OTU1013	Fungi						
OTU1015	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Scutellinia	Scutellinia_subhirtella
OTU1018	Fungi						
OTU1019	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala_oligosperma
OTU1020	Fungi						
OTU1021	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia	Helgardia_anguioides
OTU1022	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_tsunedae
OTU1023	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	
